Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
76,-0.68,76,-0.68,76,-1.34,76,-0.72,76,-0.29,76,-0.3,76,-1.26,76,-0.41
77,-0.68,77,-0.68,77,-1.34,77,-0.69,77,-0.3,77,-0.31,77,-1.28,77,-0.39
78,-0.68,78,-0.68,78,-1.35,78,-0.72,78,-0.29,78,-0.31,78,-1.27,78,-0.4
79,-0.68,79,-0.69,79,-1.37,79,-0.71,79,-0.3,79,-0.31,79,-1.31,79,-0.42
80,-0.68,80,-0.69,80,-1.39,80,-0.68,80,-0.3,80,-0.3,80,-1.34,80,-0.4
81,-0.68,81,-0.69,81,-1.39,81,-0.71,81,-0.29,81,-0.3,81,-1.35,81,-0.41
82,-0.68,82,-0.68,82,-1.42,82,-0.72,82,-0.3,82,-0.31,82,-1.35,82,-0.41
83,-0.68,83,-0.68,83,-1.42,83,-0.71,83,-0.29,83,-0.3,83,-1.37,83,-0.42
84,-0.68,84,-0.69,84,-1.48,84,-0.7,84,-0.29,84,-0.31,84,-1.39,84,-0.4
85,-0.69,85,-0.69,85,-1.5,85,-0.7,85,-0.3,85,-0.3,85,-1.41,85,-0.42
86,-0.69,86,-0.68,86,-1.52,86,-0.72,86,-0.3,86,-0.31,86,-1.44,86,-0.43
87,-0.69,87,-0.69,87,-1.51,87,-0.69,87,-0.31,87,-0.3,87,-1.43,87,-0.41
88,-0.69,88,-0.69,88,-1.54,88,-0.71,88,-0.3,88,-0.3,88,-1.45,88,-0.41
89,-0.69,89,-0.68,89,-1.55,89,-0.7,89,-0.3,89,-0.3,89,-1.47,89,-0.41
90,-0.69,90,-0.69,90,-1.57,90,-0.71,90,-0.3,90,-0.3,90,-1.49,90,-0.42
91,-0.69,91,-0.68,91,-1.59,91,-0.7,91,-0.29,91,-0.3,91,-1.53,91,-0.4
92,-0.69,92,-0.69,92,-1.61,92,-0.71,92,-0.29,92,-0.3,92,-1.54,92,-0.41
93,-0.69,93,-0.69,93,-1.64,93,-0.7,93,-0.28,93,-0.29,93,-1.56,93,-0.41
94,-0.69,94,-0.69,94,-1.65,94,-0.71,94,-0.29,94,-0.29,94,-1.59,94,-0.43
95,-0.69,95,-0.69,95,-1.67,95,-0.71,95,-0.29,95,-0.28,95,-1.59,95,-0.41
96,-0.68,96,-0.69,96,-1.7,96,-0.72,96,-0.29,96,-0.29,96,-1.61,96,-0.41
97,-0.68,97,-0.69,97,-1.71,97,-0.71,97,-0.3,97,-0.3,97,-1.64,97,-0.42
98,-0.68,98,-0.69,98,-1.75,98,-0.69,98,-0.3,98,-0.29,98,-1.68,98,-0.4
99,-0.69,99,-0.69,99,-1.79,99,-0.71,99,-0.29,99,-0.29,99,-1.71,99,-0.41
